Fuel Type Code,State,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude
ELEC,TX,,2,,29.79062,-95.789845
ELEC,TX,,2,,29.581943,-95.178047
ELEC,TX,,2,,29.581855,-95.178076
ELEC,TX,,,1,29.581544,-95.178054
ELEC,CA,,2,,34.611256,-120.083494
ELEC,CA,,2,,34.611235,-120.083516
ELEC,TX,,2,,30.269126,-97.751827
ELEC,WA,,2,,47.087995,-122.288846
ELEC,MA,,,1,42.105017,-72.619331
ELEC,MA,,2,,42.295604,-71.289973
ELEC,MA,,2,,42.293408,-71.033225
ELEC,MA,,2,,42.29278,-71.034458
ELEC,KS,,2,,37.287508,-98.026298
ELEC,TX,,2,,30.404154,-97.705571
ELEC,TX,,2,,30.268131,-97.706159
ELEC,TX,,2,,30.235049,-97.705099
ELEC,TX,,2,,30.23508,-97.705209
ELEC,TX,,2,,30.216037,-97.796363
ELEC,TX,,2,,30.216011,-97.796303
ELEC,CA,,1,,37.91212,-122.038432
ELEC,NY,,2,,42.443906,-76.484429
ELEC,NY,,2,,42.443926,-76.484361
ELEC,TX,,2,,32.717566,-96.319683
ELEC,TX,,2,,32.717564,-96.319632
ELEC,TX,,2,,30.268093,-97.706182
ELEC,CA,,1,,37.912183,-122.038389
ELEC,CA,,1,,37.91135,-122.039918
ELEC,NJ,,,1,39.958573,-74.170085
ELEC,IL,,,1,40.46735,-89.004479
ELEC,NJ,,,1,39.958686,-74.170122
ELEC,TX,,2,,33.104806,-96.827286
ELEC,TX,,2,,33.104952,-96.827546
ELEC,TX,,2,,33.105003,-96.827551
ELEC,TX,,2,,33.105037,-96.827569
ELEC,TX,,2,,33.104754,-96.827311
ELEC,TX,,2,,33.104772,-96.827309
ELEC,TX,,2,,33.104762,-96.827383
ELEC,TX,,2,,33.104806,-96.827313
ELEC,IL,,,1,41.600252,-87.567624
ELEC,ID,,2,,47.699108,-116.809863
ELEC,TX,,4,,32.099982,-96.43948
ELEC,TX,,2,,33.063707,-96.89677
ELEC,TX,,4,,30.894796,-102.91521
ELEC,TX,,2,,30.909108,-102.88616
ELEC,TX,,4,,30.630071,-96.33685
ELEC,TX,,2,,35.193859,-101.75237
ELEC,TX,,4,,31.795585,-97.58811
ELEC,TX,,4,,35.842038,-101.97551
ELEC,MN,,1,,44.90575805,-93.40499914
ELEC,OH,,,1,41.43232881,-82.69022966
ELEC,CA,,,12,33.75933789,-117.8251092
ELEC,MI,,2,2,43.6246346,-83.9152842
ELEC,PA,,,1,39.94461052,-79.73264245
ELEC,PA,,,2,40.20474494,-76.15551742
ELEC,ID,,1,,43.66248038,-116.6414202
ELEC,UT,,1,,40.68573406,-112.0949654
ELEC,AZ,,5,,33.37880588,-111.894838
ELEC,CA,,2,,34.164001,-118.303551
ELEC,UT,,2,,40.764494,-111.892193
ELEC,CA,,2,,37.804303,-122.275917
ELEC,CA,,2,,37.804294,-122.276111
ELEC,CA,,2,,37.804311,-122.276019
ELEC,CA,,2,,37.803158,-122.277565
ELEC,FL,,2,,30.473684,-84.182004
ELEC,OH,,1,,39.165766,-84.509794
ELEC,FL,,2,,26.036113,-80.129904
ELEC,FL,,2,,26.035673,-80.131475
ELEC,CT,,2,,41.796256,-71.91112
ELEC,CT,,2,,41.796169,-71.911406
ELEC,CT,,2,,41.796541,-71.910909
ELEC,CA,,2,,37.982352,-121.315142
ELEC,NM,,,1,35.188294,-106.661535
ELEC,NM,,,1,35.188312,-106.661583
ELEC,CA,,,1,37.789776,-122.389882
ELEC,CA,,,1,37.789815,-122.389885
ELEC,MA,,2,,42.271957,-72.40964
ELEC,MA,,2,,42.272653,-72.409626
ELEC,MA,,2,,42.27202,-72.409586
ELEC,TX,,2,,30.322638,-97.712733
ELEC,TX,,2,,30.322633,-97.712751
ELEC,NJ,,2,,40.213297,-74.758802
ELEC,IN,,2,,41.079925,-85.225302
ELEC,UT,,2,,40.555636,-111.89368
ELEC,CT,,2,,41.281269,-72.682646
ELEC,GA,,,1,30.86352,-83.942288
ELEC,TX,,,1,32.315868,-95.340563
ELEC,IN,,1,,39.722026,-86.348903
ELEC,ME,,4,,43.91537,-69.815431
ELEC,PA,,,1,40.110701,-76.476623
ELEC,CO,,,4,37.748417,-106.111854
ELEC,NE,,1,,40.7340131,-98.5785031
ELEC,NE,,1,,40.7339608,-98.5785091
ELEC,FL,,,1,29.21457589,-81.09745149
ELEC,FL,,,1,29.21460807,-81.0973033
ELEC,FL,,,1,29.21463558,-81.09730867
ELEC,FL,,,1,29.21465841,-81.09731336
ELEC,FL,,,1,29.2146824,-81.09731738
ELEC,FL,,,1,29.21470874,-81.0973194
ELEC,FL,,,1,29.21473215,-81.09732677
ELEC,FL,,,1,29.21475849,-81.09732945
ELEC,FL,,,1,29.21477955,-81.09733348
ELEC,NY,,2,,40.713898,-74.00434
ELEC,OH,,2,,39.764618,-84.18724
ELEC,FL,,2,,25.61603645,-80.34569698
ELEC,WA,,1,,46.97986985,-123.6018507
ELEC,VA,,5,,36.8188146,-76.0633043
ELEC,VA,,8,,38.87743193,-77.11060937
ELEC,KS,,1,,39.4613051,-95.7488666
ELEC,WA,,1,,45.64788967,-122.5964785
ELEC,FL,,5,,25.78015337,-80.20050773
ELEC,FL,,2,,26.15938912,-81.7662818
ELEC,CA,,,12,38.759738,-120.530172
ELEC,TX,,,8,30.357439,-103.653749
ELEC,FL,,,8,25.846167,-80.188343
ELEC,VT,,,12,42.88364322,-73.19608927
ELEC,IL,,,12,38.62542305,-88.96668299
ELEC,MI,,,12,42.19976,-83.259774
ELEC,CA,,,16,38.745531,-121.273601
ELEC,CA,,,12,33.802837,-117.22954
ELEC,ME,,,8,44.8248,-68.779208
ELEC,WV,,2,,40.39848209,-80.54652543
ELEC,WV,,4,2,39.27858181,-80.30521844
ELEC,CA,,1,4,33.903147,-117.8407039
ELEC,PA,,8,,39.95702555,-75.16702352
ELEC,GA,,3,,34.05713876,-84.28624121
ELEC,FL,,3,,30.44519319,-84.28465461
ELEC,MN,,2,,46.93106341,-94.52233341
ELEC,OR,,1,,45.512301,-122.618093
ELEC,MO,,1,,38.69912,-90.328304
ELEC,MO,,4,,38.633385,-90.290922
ELEC,MO,,5,,38.63850293,-90.29345806
ELEC,MO,,1,,38.637786,-90.392103
ELEC,MO,,4,,38.633858,-90.199735
ELEC,WV,,1,,40.04905119,-80.64227094
ELEC,WV,,1,,39.93005951,-80.7491788
ELEC,WV,,1,,39.21547867,-81.50743949
ELEC,WV,,1,,38.82381447,-81.7492455
ELEC,WA,,,1,46.2384005,-119.2365464
ELEC,GA,,12,,33.75709006,-84.3654709
ELEC,MO,,1,,38.630529,-90.186844
ELEC,MO,,1,,38.633384,-90.184401
ELEC,MO,,1,,39.33626694,-94.25532042
ELEC,MI,,1,2,42.09796812,-83.67579836
ELEC,CA,,2,,34.443244,-118.598391
ELEC,CA,,2,,34.018339,-118.493362
ELEC,CA,,2,,34.018607,-118.493166
ELEC,MA,,1,,42.488641,-71.28709
ELEC,MA,,1,,42.515086,-71.279538
ELEC,CA,,2,,34.018514,-118.493168
ELEC,MA,,2,,42.520172,-71.046178
ELEC,CT,,1,,41.28932,-72.886174
ELEC,CT,,1,,41.289266,-72.886459
ELEC,NY,,2,,42.928283,-78.739182
ELEC,NY,,2,,42.928322,-78.739182
ELEC,NM,,2,,35.086883,-106.56775
ELEC,NM,,2,,35.086871,-106.567749
ELEC,NM,,2,,35.086912,-106.567995
ELEC,NM,,2,,35.086933,-106.568058
ELEC,NM,,2,,35.086903,-106.567807
ELEC,CO,,,1,39.613632,-104.045337
ELEC,CO,,,1,39.613657,-104.045309
ELEC,NM,,1,,35.086591,-106.567163
ELEC,NM,,2,,35.086866,-106.568145
ELEC,NM,,1,,35.086651,-106.568167
ELEC,FL,,2,,26.205748,-80.138483
ELEC,FL,,2,,26.207988,-80.137909
ELEC,IN,,2,,41.079939,-85.225254
ELEC,FL,,2,,26.20595,-80.136687
ELEC,WA,,,1,47.927306,-122.224386
ELEC,MD,,4,2,38.335274,-75.103065
ELEC,FL,,,1,28.013628,-82.788505
ELEC,MD,,9,,39.28453182,-76.61348883
ELEC,OH,,2,,39.758143,-84.190893
ELEC,OH,,2,,39.761643,-84.187695
ELEC,WI,,2,,42.71743283,-88.98866232
ELEC,MA,,1,,41.52573811,-70.67244007
ELEC,CO,,2,,39.59914,-104.89498
ELEC,MA,,2,,42.35969,-71.102694
ELEC,PA,,2,,40.457935,-79.932327
ELEC,MA,,2,,42.35536,-71.108826
ELEC,MA,,2,,42.359679,-71.102662
ELEC,MD,,1,,39.076607,-76.943712
ELEC,MD,,1,,39.076819,-76.943599
ELEC,TX,,2,,32.872354,-97.072053
ELEC,AZ,,2,,33.655448,-111.953583
ELEC,MD,,,1,39.077401,-76.944685
ELEC,FL,,2,,28.653119,-81.548188
ELEC,FL,,2,,26.844508,-80.085226
ELEC,PA,,2,,40.745363,-80.112899
ELEC,PA,,2,,40.745542,-80.11367
ELEC,MA,,,1,41.892847,-70.903869
ELEC,MA,,,1,41.892887,-70.903896
ELEC,AL,,,1,31.292282,-85.848315
ELEC,NC,,,2,35.919638,-76.239048
ELEC,VT,,,2,44.433833,-73.210383
ELEC,PA,,2,,40.521828,-78.399512
ELEC,AZ,,2,,32.13743178,-110.9981229
ELEC,MD,,4,,39.41365897,-77.4096807
ELEC,NJ,,1,,40.717912,-74.096051
ELEC,NJ,,1,,40.717967,-74.09598
ELEC,CA,,1,,40.57058,-122.36719
ELEC,DC,,3,,38.91629563,-76.98134065
ELEC,TX,,,2,29.71383,-95.38149
ELEC,TX,,2,,29.79102,-95.0901
ELEC,TX,,1,,32.6864,-97.45358
ELEC,TX,,2,,32.79341,-96.69229
ELEC,CO,,2,,38.8957,-104.82858
ELEC,CO,,2,,39.91489,-104.99091
ELEC,TX,,1,,29.77013,-95.22824
ELEC,TX,,1,,29.77197,-95.21913
ELEC,TX,,1,,32.89719,-96.89671
ELEC,TX,,1,,29.87972,-95.59956
ELEC,TN,,1,,35.15092,-89.89211
ELEC,TX,,2,,29.548,-95.09603
ELEC,AL,,6,,33.16712,-87.52772
ELEC,CA,,,8,37.35255,-121.97035
ELEC,NJ,,3,,41.100477,-74.146273
ELEC,CT,,2,,41.31070671,-73.2564418
ELEC,MI,,4,,42.75086887,-86.08440417
ELEC,FL,,3,,28.41047902,-81.34523887
ELEC,NJ,,3,1,41.100329,-74.146568
ELEC,NC,,2,,35.971826,-79.996884
ELEC,CA,,2,,34.24442608,-119.2017263
ELEC,DE,,3,,38.71481063,-75.32231457
ELEC,CT,,2,,41.404011,-73.42388
ELEC,MN,,,2,45.04723569,-93.03608758
ELEC,IA,,2,,41.573889,-90.550174
ELEC,CO,,2,,39.526715,-107.320555
ELEC,WA,,1,,47.429018,-120.317749
ELEC,NM,,2,,35.086912,-106.567648
ELEC,VA,,2,,36.581421,-79.401196
ELEC,WA,,,1,46.546501,-122.870577
ELEC,WA,,2,,47.663266,-122.09647
ELEC,WA,,2,,47.663192,-122.096458
ELEC,AL,,,2,30.635171,-87.675168
ELEC,AL,,,2,30.635118,-87.675168
ELEC,AL,,,2,30.635062,-87.675166
ELEC,NJ,,2,,39.60548,-74.331804
ELEC,MI,,2,,42.515113,-83.441179
ELEC,AL,,,1,31.292193,-85.848178
ELEC,AZ,,2,,33.655518,-111.953478
ELEC,CA,,2,,32.951054,-117.236658
ELEC,CA,,2,,32.951012,-117.236676
ELEC,CA,,2,,32.950913,-117.236711
ELEC,NY,,4,,40.883002,-73.880698
ELEC,IL,,,2,41.971584,-88.715739
ELEC,AZ,,,1,34.553731,-112.411482
ELEC,CO,,,1,38.487213,-107.852197
ELEC,FL,,,2,30.258495,-81.588874
ELEC,IN,,,3,39.312778,-85.965138
ELEC,PA,,,1,39.90870458,-75.56854859
ELEC,TX,,4,,30.065164,-95.443483
ELEC,PA,,2,,40.519271,-75.563187
ELEC,TX,,2,,30.300627,-97.707116
ELEC,PA,,2,,40.17737369,-74.88192847
ELEC,MT,,2,,45.73490862,-108.60562
ELEC,NV,,,1,38.057794,-117.216828
ELEC,GA,,2,,33.47999,-81.97152
ELEC,NV,,,1,38.532431,-118.625052
ELEC,FL,,2,,24.553956,-81.75705
ELEC,GA,,2,,32.618014,-83.679736
ELEC,CO,,1,,39.292494,-106.921906
ELEC,GA,,,1,32.617968,-83.679151
ELEC,GA,,,1,32.617946,-83.679374
ELEC,ME,,2,,43.24619,-70.598336
ELEC,ME,,2,,43.246848,-70.598582
ELEC,VT,,2,,44.48982,-73.227174
ELEC,NJ,,,1,41.0887,-74.152412
ELEC,CA,,,1,37.480917,-122.167813
ELEC,CA,,,1,37.480868,-122.167809
ELEC,IN,,2,,41.640588,-86.292146
ELEC,IN,,2,,41.640572,-86.292114
ELEC,TX,,2,,29.83101,-97.947347
ELEC,NJ,,2,,40.735974,-74.176574
ELEC,IA,,,1,41.222945,-95.851773
ELEC,AL,,,1,32.559774,-85.499713
ELEC,IL,,4,1,42.201894,-87.832948
ELEC,GA,,10,,33.891844,-84.466233
ELEC,CA,,1,,33.959037,-118.437664
ELEC,MO,,,6,38.55706,-90.38051
ELEC,CA,,,4,33.1792,-117.29563
ELEC,NY,,2,1,43.93156415,-75.93711024
ELEC,MA,,3,,42.46479708,-71.13697273
ELEC,DE,,1,,38.65408552,-75.61247673
ELEC,MI,,2,,43.87714888,-85.85501795
ELEC,MN,,2,1,44.165453,-93.945785
ELEC,PA,,1,,39.77597174,-76.96349591
ELEC,PA,,1,,39.822005,-77.000351
ELEC,FL,,5,,26.51434239,-80.05646155
ELEC,NC,,2,,35.18522019,-80.8910953
ELEC,CA,,6,,34.441566,-119.267167
ELEC,PA,,2,,40.0682263,-75.3068972
ELEC,CA,,2,,34.074613,-118.393946
ELEC,GA,,2,,33.479969,-81.971438
ELEC,GA,,2,,33.479976,-81.971463
ELEC,GA,,2,,33.479981,-81.971493
ELEC,CO,,2,,39.71867,-104.95498
ELEC,CO,,2,,39.718708,-104.954953
ELEC,MA,,,1,41.892004,-70.910857
ELEC,WA,,2,,47.622488,-122.177532
ELEC,MA,,2,,42.366832,-71.088231
ELEC,MA,,2,,42.366829,-71.088266
ELEC,MA,,2,,42.366824,-71.088236
ELEC,MA,,2,,42.36683,-71.088271
ELEC,MA,,2,,42.366827,-71.088246
ELEC,MA,,2,,42.366835,-71.088245
ELEC,MA,,2,,42.366814,-71.088244
ELEC,MA,,2,,42.366826,-71.088225
ELEC,MA,,2,,42.366832,-71.088283
ELEC,MA,,2,,42.366844,-71.088291
ELEC,MA,,2,,42.366838,-71.088259
ELEC,MA,,2,,42.366828,-71.088257
ELEC,MA,,2,,42.366834,-71.088293
ELEC,TX,,2,,29.764249,-94.914053
ELEC,TX,,2,,29.764209,-94.913879
ELEC,CA,,2,,33.652202,-117.707976
ELEC,LA,,,1,32.517307,-93.712712
ELEC,MA,,,1,41.896995,-70.942067
ELEC,CO,,,1,39.914076,-104.809677
ELEC,CO,,,1,39.914084,-104.809642
ELEC,CO,,,1,39.914074,-104.809602
ELEC,CO,,,1,39.914086,-104.809567
ELEC,WA,,,1,47.92732,-122.224279
ELEC,PA,,,2,40.745852,-80.113394
ELEC,GA,,,1,31.037454,-82.745886
ELEC,GA,,,1,31.037464,-82.745958
ELEC,MA,,,2,42.458594,-71.160763
ELEC,MA,,,2,42.458492,-71.160738
ELEC,MA,,,2,42.458531,-71.16102
ELEC,NJ,,,1,40.376382,-74.502296
ELEC,PA,,1,,39.942738,-75.21034
ELEC,CA,,2,,40.803568,-124.164053
ELEC,CA,,2,,40.803629,-124.164075
ELEC,GA,,2,,34.230472,-83.862459
ELEC,OK,,2,,35.26663,-97.48697
ELEC,NY,,,6,42.64565,-73.70019
ELEC,HI,,,2,21.34607,-157.91319
ELEC,HI,,,2,21.41302,-158.00001
ELEC,TN,,,1,35.749712,-88.842617
ELEC,MD,,1,,38.99807,-76.94206
ELEC,MD,,3,,38.98206437,-76.94542286
ELEC,OR,,3,,45.0074688,-122.998486
ELEC,MD,,2,,38.99102057,-76.9489125
ELEC,CA,,6,,33.8966492,-117.1860291
ELEC,CA,,13,,37.4893706,-122.223814
ELEC,OR,,,1,45.382641,-122.60671
ELEC,CA,,2,,37.7783901,-122.412238
ELEC,CA,,10,,37.8574194,-122.2902654
ELEC,VA,,2,,38.6593728,-77.2974732
ELEC,MD,,2,,38.98974445,-76.94090655
ELEC,CA,,8,,37.8581676,-122.2896452
ELEC,CA,,5,,33.86504499,-118.1030164
ELEC,MD,,2,,38.98624707,-76.937212
ELEC,FL,,1,,26.1351822,-80.2875434
ELEC,MD,,4,,38.98898391,-76.94618032
ELEC,CO,,2,,39.947938,-104.9854157
ELEC,CA,,24,,34.032612,-117.607336
ELEC,CA,,4,,38.7286238,-121.2894112
ELEC,CA,,7,,36.66012784,-121.6471308
ELEC,FL,,2,,27.8889135,-82.529426
ELEC,CA,,13,,34.0813822,-117.9964629
ELEC,HI,,6,,19.6744242,-156.012278
ELEC,MD,,4,,39.1077986,-77.1831142
ELEC,MD,,4,,39.0562931,-76.9553881
ELEC,CA,,1,,38.1059406,-122.5656433
ELEC,CA,,5,,37.336093,-122.001456
ELEC,RI,,2,,41.67310496,-71.50050972
ELEC,CA,,6,,37.366273,-121.913478
ELEC,FL,,1,,25.4525812,-80.4737557
ELEC,MD,,2,,39.0501622,-77.127189
ELEC,OR,,8,,45.4813964,-122.7827313
ELEC,OR,,4,,45.5311331,-122.6601137
ELEC,VA,,2,,38.8817761,-77.1074353
ELEC,CA,,3,,32.830039,-117.121603
ELEC,CA,,2,,37.32524,-121.947321
ELEC,CA,,2,,34.540933,-117.26434
ELEC,GA,,,1,31.5742,-84.133042
ELEC,TX,,2,,32.750335,-97.365132
ELEC,MN,,2,,44.966898,-93.350841
ELEC,TX,,2,,33.092329,-97.132026
ELEC,NC,,2,,35.29136,-81.191306
ELEC,NC,,2,,35.273781,-81.192609
ELEC,NC,,2,,35.218292,-81.173313
ELEC,NC,,2,,35.254654,-81.171654
ELEC,NC,,2,,35.280543,-81.165038
ELEC,IL,,,1,42.011465,-88.213856
ELEC,IL,,,1,42.011443,-88.213406
ELEC,MI,,2,,42.662652,-83.416244
ELEC,MA,,,1,41.894007,-70.912483
ELEC,MA,,,1,41.894007,-70.912537
ELEC,CA,,2,,38.937336,-121.105606
ELEC,CA,,2,,38.93757,-121.10558
ELEC,CA,,2,,38.93857,-121.106029
ELEC,CA,,2,,38.938686,-121.10597
ELEC,PA,,1,,39.942758,-75.210396
ELEC,HI,,,2,20.8871373,-156.4749542
ELEC,HI,,,4,21.39285,-157.74399
ELEC,IN,,1,1,38.822685,-86.516392
ELEC,TX,,,1,31.471063,-98.56815
ELEC,SC,,1,,33.96153,-80.39866
ELEC,CT,,,12,41.99100114,-72.57107845
ELEC,OH,,,12,41.63713172,-81.4754372
ELEC,MT,,,12,46.95503347,-114.1317357
ELEC,MT,,,8,46.0052431,-112.6108053
ELEC,NY,,,12,41.666602,-74.671513
ELEC,NJ,,,12,40.904785,-74.822803
ELEC,NY,,,8,40.965914,-73.838945
ELEC,CA,,,8,33.825097,-116.459565
ELEC,OH,,,12,41.035687,-81.865126
ELEC,FL,,,12,28.395506,-80.610336
ELEC,GA,,,12,32.988704,-83.56883
ELEC,IL,,,12,38.788951,-89.981412
ELEC,MI,,1,,42.26010752,-83.73659049
ELEC,IA,,3,,41.55601014,-90.51933028
ELEC,IA,,3,,41.55681811,-90.51953946
ELEC,AR,,6,,35.08218047,-92.45441292
ELEC,PA,,2,,41.73664497,-77.4293281
ELEC,PA,,2,,41.69654624,-77.45427232
ELEC,SC,,3,1,33.96091115,-80.40030124
ELEC,FL,,1,,25.7683345,-80.1866951
ELEC,PA,,11,,40.241338,-76.988143
ELEC,VA,,,2,38.092794,-78.468138
ELEC,VA,,1,,38.86678787,-77.36108117
ELEC,IA,,2,,42.18577847,-93.573598
ELEC,IA,,1,,42.06296831,-92.90886465
ELEC,CA,,6,,37.5240827,-121.9932879
ELEC,IL,,1,,42.1447466,-88.34276092
ELEC,IA,,1,,42.4695767,-93.84494988
ELEC,IA,,1,,41.49452747,-94.322723
ELEC,WA,,1,,47.66265779,-122.0888057
ELEC,TN,,1,,35.82318161,-83.97702129
ELEC,MA,,2,,42.492449,-71.285905
ELEC,CA,,2,,34.0348,-118.27222
ELEC,VT,,2,,44.843918,-73.077137
ELEC,CA,,2,,34.105123,-117.246765
ELEC,CT,,2,,41.569065,-73.098915
ELEC,CA,,2,,34.034838,-118.272111
ELEC,NC,,2,,35.16501,-77.99291
ELEC,PA,,,1,40.461577,-79.923155
ELEC,PA,,,1,40.461574,-79.923197
ELEC,CA,,1,,34.127375,-118.058287
ELEC,CA,,2,,37.389306,-122.045382
ELEC,CA,,2,,37.389314,-122.045339
ELEC,CA,,2,,37.389314,-122.045328
ELEC,CA,,2,,37.389314,-122.045371
ELEC,CA,,2,,37.389306,-122.04535
ELEC,WI,,2,,43.176456,-87.967212
ELEC,WI,,2,,43.176455,-87.967266
ELEC,CA,,2,,37.704631,-121.920024
ELEC,CA,,2,,37.704638,-121.920044
ELEC,CA,,2,,37.704643,-121.920055
ELEC,OH,,1,2,40.767961,-82.565584
ELEC,TX,,,1,32.557037,-95.866247
ELEC,VA,,2,,39.08332279,-78.20277992
ELEC,GA,,18,,33.88847953,-84.46843386
ELEC,HI,,1,,21.27714,-157.81915
ELEC,HI,,1,,21.277095,-157.819086
ELEC,NC,,2,,35.797163,-78.816983
ELEC,NC,,2,,35.797205,-78.813656
ELEC,MI,,1,,44.62839,-85.76219
ELEC,MI,,1,,44.62837,-85.7623
ELEC,MI,,2,,42.800114,-83.627822
ELEC,CO,,6,,39.77046862,-104.7746074
ELEC,GA,,4,,32.923037,-83.712168
ELEC,RI,,2,,41.832872,-71.414962
ELEC,VA,,2,,38.466467,-77.411442
ELEC,CO,,2,,40.059421,-105.275366
ELEC,TX,,2,,29.402267,-98.405677
ELEC,TX,,2,,29.517487,-98.454737
ELEC,TX,,2,,29.517044,-98.454587
ELEC,TX,,2,,29.517153,-98.454544
ELEC,TX,,2,,32.695422,-97.025093
ELEC,TX,,2,,32.695422,-97.025044
ELEC,GA,,,1,34.479728,-85.349379
ELEC,GA,,,1,34.479768,-85.349439
ELEC,GA,,,1,33.69253,-85.151078
ELEC,CO,,,1,39.407767,-105.489638
ELEC,CO,,,1,39.407766,-105.489598
ELEC,NJ,,,1,41.088705,-74.152451
ELEC,NM,,2,,36.37752,-105.58269
ELEC,NY,,2,,43.259732,-77.448224
ELEC,NY,,2,,43.259656,-77.448204
ELEC,CO,,1,,39.716614,-104.894102
ELEC,OR,,2,,45.058259,-123.583307
ELEC,OR,,2,,45.057917,-123.582855
ELEC,MN,,,1,44.774324,-93.509743
ELEC,CA,,,2,37.454257,-121.910496
ELEC,CT,,,1,41.306276,-72.382028
ELEC,WA,,,4,47.03956,-122.83416
ELEC,PA,,,1,40.33869877,-76.71045636
ELEC,OR,,7,,45.529022,-122.683716
ELEC,KY,,2,2,37.72022,-85.87948
ELEC,MD,,1,,39.21226843,-76.94316831
ELEC,TX,,,1,30.63592,-96.304939
ELEC,TX,,,1,30.635876,-96.304927
ELEC,MN,,,1,44.972098,-93.482067
ELEC,IL,,2,,38.79162,-89.99879
ELEC,IL,,2,,38.792886,-89.999828
ELEC,MA,,2,,42.480234,-71.205836
ELEC,CA,,2,,34.100595,-117.251101
ELEC,CA,,2,,34.100648,-117.25109
ELEC,CA,,2,,34.100657,-117.251122
ELEC,CA,,2,,34.100745,-117.251291
ELEC,CA,,2,,34.100781,-117.251366
ELEC,CA,,2,,34.100675,-117.251058
ELEC,CA,,2,,34.100621,-117.251004
ELEC,CA,,1,,34.100568,-117.251036
ELEC,CA,,2,,34.100728,-117.251101
ELEC,MN,,2,,45.21414,-93.414539
ELEC,MN,,2,,45.216597,-93.417043
ELEC,CA,,1,,34.244168,-116.889525
ELEC,CA,,2,,34.24414,-116.889548
ELEC,CA,,2,,34.244015,-116.88945
ELEC,NJ,,2,,38.934682,-74.920384
ELEC,NJ,,,1,38.935011,-74.922172
ELEC,NJ,,2,,38.935087,-74.922299
ELEC,NJ,,,1,38.935083,-74.922251
ELEC,NJ,,2,,38.935188,-74.922342
ELEC,MO,,2,,36.867025,-89.57942
ELEC,TX,,,1,30.155126,-96.417675
ELEC,IN,,1,,41.2919,-87.416577
ELEC,UT,,2,,40.351608,-111.763962
ELEC,UT,,2,,40.351322,-111.764069
ELEC,UT,,2,,40.351362,-111.764196
ELEC,UT,,2,,40.351394,-111.764164
ELEC,WA,,2,,47.657859,-117.268802
ELEC,WA,,2,,47.696592,-117.281541
ELEC,MI,,,2,42.851526,-85.859291
ELEC,WA,,1,,46.341854,-124.042771
ELEC,WA,,1,,46.341871,-124.042231
ELEC,WA,,1,,46.341871,-124.042231
ELEC,WA,,1,,46.341965,-124.042202
ELEC,WA,,1,,46.341965,-124.042202
ELEC,DE,,1,,38.64219591,-75.6101685
ELEC,MA,,3,,41.83027895,-70.74904182
ELEC,OR,,1,,46.191198,-123.843104
ELEC,FL,,4,,27.84720235,-82.67641307
ELEC,CA,,,2,33.898884,-117.55689
ELEC,IL,,2,,40.981061,-90.363009
ELEC,CA,,1,,33.891593,-117.932401
ELEC,CA,,1,,33.891629,-117.932368
ELEC,MI,,,1,42.361454,-83.446376
ELEC,MI,,,1,42.361449,-83.446439
ELEC,OH,,,1,41.389924,-84.122752
ELEC,CA,,2,,38.937285,-121.105721
ELEC,MI,,4,,42.511068,-83.358444
ELEC,MN,,,1,45.034636,-93.781423
ELEC,WA,,1,6,47.740087,-117.409868
ELEC,GA,,4,,33.88702965,-84.47111964
ELEC,GA,,3,,33.88896384,-84.47094798
ELEC,UT,,,16,38.750725,-112.103068
ELEC,UT,,,8,40.272638,-111.704982
ELEC,TX,,,20,29.613027,-98.601597
ELEC,DE,,,12,39.720946,-75.656962
ELEC,GA,,,7,32.13588,-81.252544
ELEC,GA,,,12,34.216749,-83.862837
ELEC,FL,,,2,26.51635286,-80.07706497
ELEC,FL,,,2,27.63813204,-80.51581035
ELEC,FL,,,4,30.41157744,-87.21673116
ELEC,MI,,,2,42.29825033,-85.08181951
ELEC,AZ,,,6,32.3372046,-111.0482621
ELEC,TX,,,6,30.2260252,-97.8217026
ELEC,MA,,1,,41.93415108,-70.66214026
ELEC,MA,,1,,41.93413512,-70.66214026
ELEC,MO,,2,,38.65835,-90.3052
ELEC,OH,,2,,41.43235297,-82.6902833
ELEC,MI,,2,,42.69938485,-84.50236369
ELEC,TN,,2,,36.153683,-86.767461
ELEC,OH,,2,,41.377293,-81.64004
ELEC,TX,,2,,30.279123,-97.736516
ELEC,TX,,2,,30.27911,-97.736501
ELEC,TX,,2,,30.279117,-97.736493
ELEC,TX,,2,,30.279125,-97.736496
ELEC,TX,,2,,33.150178,-96.834499
ELEC,PA,,2,,40.461734,-79.923056
ELEC,PA,,2,,40.461714,-79.923067
ELEC,PA,,2,,40.46152,-79.922999
ELEC,PA,,2,,40.461724,-79.923035
ELEC,MA,,2,,42.779458,-71.012238
ELEC,AL,,,2,33.54379,-86.585453
ELEC,AL,,,2,33.543926,-86.585287
ELEC,AL,,,2,33.543874,-86.585356
ELEC,CA,,2,,34.020798,-118.29024
ELEC,CA,,2,,34.020825,-118.290218
ELEC,KS,,2,,37.754066,-97.428714
ELEC,CA,,1,,34.020647,-118.290315
ELEC,CA,,2,,34.020771,-118.290154
ELEC,NJ,,2,,38.934651,-74.920338
ELEC,CA,,2,,37.510684,-122.203999
ELEC,NY,,2,,40.932046,-73.758593
ELEC,FL,,2,,30.323936,-81.524017
ELEC,NE,,1,,40.676626,-95.863895
